case_id,benchmark_version,snapshot_date,product_id,drug_codes,din_list,brand_name,language,split,stratum,input,expected_output,evaluation_type,source_metadata
hc_dpd_e8a678750d4d7c39_fr,0.2.0,2026-07-02,hc_dpd_e8a678750d4d7c39,"[""71582"",""71583"",""71584""]","[""02247339"",""02247340"",""02247341""]",ACT CIPROFLOXACIN,fr,census,multi_variant,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 71582
DIN: 02247339
NOM_COMMERCIAL: ACT CIPROFLOXACIN
INGRÉDIENTS_ACTIFS:
- NOM=Ciprofloxacine (Chlorhydrate de ciprofloxacine); CONCENTRATION=250; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: TEVA CANADA LIMITED

VARIANTE 2
DRUG_CODE: 71583
DIN: 02247340
NOM_COMMERCIAL: ACT CIPROFLOXACIN
INGRÉDIENTS_ACTIFS:
- NOM=Ciprofloxacine (Chlorhydrate de ciprofloxacine); CONCENTRATION=500; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: TEVA CANADA LIMITED

VARIANTE 3
DRUG_CODE: 71584
DIN: 02247341
NOM_COMMERCIAL: ACT CIPROFLOXACIN
INGRÉDIENTS_ACTIFS:
- NOM=Ciprofloxacine (Chlorhydrate de ciprofloxacine); CONCENTRATION=750; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: TEVA CANADA LIMITED","{""din"":[""02247339"",""02247340"",""02247341""],""brand_name"":""ACT CIPROFLOXACIN"",""active_ingredients"":[{""name"":""Ciprofloxacine (Chlorhydrate de ciprofloxacine)"",""strength"":250,""unit"":""MG""},{""name"":""Ciprofloxacine (Chlorhydrate de ciprofloxacine)"",""strength"":500,""unit"":""MG""},{""name"":""Ciprofloxacine (Chlorhydrate de ciprofloxacine)"",""strength"":750,""unit"":""MG""}],""dosage_forms"":[""Comprimé""],""routes"":[""Orale""],""schedule"":[""Médicaments sur ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""TEVA CANADA LIMITED""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[3109,3110,3111],""drug.txt"":[3109,3110,3111],""form.txt"":[3137,3138,3139],""ingred.txt"":[4469,4470,4471],""route.txt"":[3722,3723,3724],""schedule.txt"":[3147,3148,3149],""status.txt"":[16755,16763,16771]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""71582"",""71583"",""71584""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_e8c8e390168ae3e6_en,0.2.0,2026-07-02,hc_dpd_e8c8e390168ae3e6,"[""65756""]","[""02242082""]",PRESERVATIVE-FREE THERA TEARS LUBRICANT EYE DROPS,en,census,single_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 65756
DIN: 02242082
BRAND_NAME: PRESERVATIVE-FREE THERA TEARS LUBRICANT EYE DROPS
ACTIVE_INGREDIENTS:
- NAME=CARBOXYMETHYLCELLULOSE SODIUM; STRENGTH=0.25; UNIT=%
DOSAGE_FORMS: DROPS
ROUTES: OPHTHALMIC
SCHEDULES: NON-PRESCRIPTION DRUGS
PRODUCT_STATUS: MARKETED
COMPANY: MEDTECH PRODUCTS INC","{""din"":[""02242082""],""brand_name"":""PRESERVATIVE-FREE THERA TEARS LUBRICANT EYE DROPS"",""active_ingredients"":[{""name"":""CARBOXYMETHYLCELLULOSE SODIUM"",""strength"":0.25,""unit"":""%""}],""dosage_forms"":[""DROPS""],""routes"":[""OPHTHALMIC""],""schedule"":[""NON-PRESCRIPTION DRUGS""],""product_status"":""MARKETED"",""company"":""MEDTECH PRODUCTS INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[2604],""drug.txt"":[2604],""form.txt"":[2629],""ingred.txt"":[3788],""route.txt"":[3106],""schedule.txt"":[2629],""status.txt"":[14270]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""65756""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_e8c8e390168ae3e6_fr,0.2.0,2026-07-02,hc_dpd_e8c8e390168ae3e6,"[""65756""]","[""02242082""]",PRESERVATIVE-FREE THERA TEARS LUBRICANT EYE DROPS,fr,census,single_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 65756
DIN: 02242082
NOM_COMMERCIAL: PRESERVATIVE-FREE THERA TEARS LUBRICANT EYE DROPS
INGRÉDIENTS_ACTIFS:
- NOM=Carboxyméthylcellulose sodique; CONCENTRATION=0.25; UNITÉ=%
FORMES_PHARMACEUTIQUES: Gouttes
VOIES_ADMINISTRATION: Ophtalmique
ANNEXES: Médicaments sans ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: MEDTECH PRODUCTS INC","{""din"":[""02242082""],""brand_name"":""PRESERVATIVE-FREE THERA TEARS LUBRICANT EYE DROPS"",""active_ingredients"":[{""name"":""Carboxyméthylcellulose sodique"",""strength"":0.25,""unit"":""%""}],""dosage_forms"":[""Gouttes""],""routes"":[""Ophtalmique""],""schedule"":[""Médicaments sans ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""MEDTECH PRODUCTS INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[2604],""drug.txt"":[2604],""form.txt"":[2629],""ingred.txt"":[3788],""route.txt"":[3106],""schedule.txt"":[2629],""status.txt"":[14270]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""65756""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_e90f67b5e38ecc96_en,0.2.0,2026-07-02,hc_dpd_e90f67b5e38ecc96,"[""79578"",""80561""]","[""02310112"",""02320169""]",PMS-FINASTERIDE,en,census,multi_variant,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 79578
DIN: 02310112
BRAND_NAME: PMS-FINASTERIDE
ACTIVE_INGREDIENTS:
- NAME=FINASTERIDE; STRENGTH=5; UNIT=MG
DOSAGE_FORMS: TABLET
ROUTES: ORAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: PHARMASCIENCE INC

VARIANT 2
DRUG_CODE: 80561
DIN: 02320169
BRAND_NAME: PMS-FINASTERIDE
ACTIVE_INGREDIENTS:
- NAME=FINASTERIDE; STRENGTH=1; UNIT=MG
DOSAGE_FORMS: TABLET
ROUTES: ORAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: PHARMASCIENCE INC","{""din"":[""02310112"",""02320169""],""brand_name"":""PMS-FINASTERIDE"",""active_ingredients"":[{""name"":""FINASTERIDE"",""strength"":1,""unit"":""MG""},{""name"":""FINASTERIDE"",""strength"":5,""unit"":""MG""}],""dosage_forms"":[""TABLET""],""routes"":[""ORAL""],""schedule"":[""PRESCRIPTION""],""product_status"":""MARKETED"",""company"":""PHARMASCIENCE INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[4351,4607],""drug.txt"":[4351,4607],""form.txt"":[4398,4655],""ingred.txt"":[6221,6545],""route.txt"":[5172,5463],""schedule.txt"":[4421,4679],""status.txt"":[22460,23623]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""79578"",""80561""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_e90f67b5e38ecc96_fr,0.2.0,2026-07-02,hc_dpd_e90f67b5e38ecc96,"[""79578"",""80561""]","[""02310112"",""02320169""]",PMS-FINASTERIDE,fr,census,multi_variant,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 79578
DIN: 02310112
NOM_COMMERCIAL: PMS-FINASTERIDE
INGRÉDIENTS_ACTIFS:
- NOM=Finastéride; CONCENTRATION=5; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: PHARMASCIENCE INC

VARIANTE 2
DRUG_CODE: 80561
DIN: 02320169
NOM_COMMERCIAL: PMS-FINASTERIDE
INGRÉDIENTS_ACTIFS:
- NOM=Finastéride; CONCENTRATION=1; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: PHARMASCIENCE INC","{""din"":[""02310112"",""02320169""],""brand_name"":""PMS-FINASTERIDE"",""active_ingredients"":[{""name"":""Finastéride"",""strength"":1,""unit"":""MG""},{""name"":""Finastéride"",""strength"":5,""unit"":""MG""}],""dosage_forms"":[""Comprimé""],""routes"":[""Orale""],""schedule"":[""Médicaments sur ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""PHARMASCIENCE INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[4351,4607],""drug.txt"":[4351,4607],""form.txt"":[4398,4655],""ingred.txt"":[6221,6545],""route.txt"":[5172,5463],""schedule.txt"":[4421,4679],""status.txt"":[22460,23623]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""79578"",""80561""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_ea3a98af38ab71f1_en,0.2.0,2026-07-02,hc_dpd_ea3a98af38ab71f1,"[""19474""]","[""02150328""]",ASPIRIN REGULAR STRENGTH,en,census,single_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 19474
DIN: 02150328
BRAND_NAME: ASPIRIN REGULAR STRENGTH
ACTIVE_INGREDIENTS:
- NAME=ACETYLSALICYLIC ACID; STRENGTH=325; UNIT=MG
DOSAGE_FORMS: TABLET
ROUTES: ORAL
SCHEDULES: NON-PRESCRIPTION DRUGS
PRODUCT_STATUS: MARKETED
COMPANY: BAYER INC","{""din"":[""02150328""],""brand_name"":""ASPIRIN REGULAR STRENGTH"",""active_ingredients"":[{""name"":""ACETYLSALICYLIC ACID"",""strength"":325,""unit"":""MG""}],""dosage_forms"":[""TABLET""],""routes"":[""ORAL""],""schedule"":[""NON-PRESCRIPTION DRUGS""],""product_status"":""MARKETED"",""company"":""BAYER INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[1594],""drug.txt"":[1594],""form.txt"":[1603],""ingred.txt"":[2351],""route.txt"":[1891],""schedule.txt"":[1600],""status.txt"":[8203]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""19474""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_ea3a98af38ab71f1_fr,0.2.0,2026-07-02,hc_dpd_ea3a98af38ab71f1,"[""19474""]","[""02150328""]",ASPIRIN REGULAR STRENGTH,fr,census,single_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 19474
DIN: 02150328
NOM_COMMERCIAL: ASPIRIN REGULAR STRENGTH
INGRÉDIENTS_ACTIFS:
- NOM=Acide acétylsalicylique; CONCENTRATION=325; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sans ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: BAYER INC","{""din"":[""02150328""],""brand_name"":""ASPIRIN REGULAR STRENGTH"",""active_ingredients"":[{""name"":""Acide acétylsalicylique"",""strength"":325,""unit"":""MG""}],""dosage_forms"":[""Comprimé""],""routes"":[""Orale""],""schedule"":[""Médicaments sans ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""BAYER INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[1594],""drug.txt"":[1594],""form.txt"":[1603],""ingred.txt"":[2351],""route.txt"":[1891],""schedule.txt"":[1600],""status.txt"":[8203]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""19474""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_ee09806944db5817_en,0.2.0,2026-07-02,hc_dpd_ee09806944db5817,"[""95104"",""95105""]","[""02463121"",""02463148""]",OCALIVA,en,census,multi_variant,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 95104
DIN: 02463121
BRAND_NAME: OCALIVA
ACTIVE_INGREDIENTS:
- NAME=OBETICHOLIC ACID; STRENGTH=5; UNIT=MG
DOSAGE_FORMS: TABLET
ROUTES: ORAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: ADVANZ PHARMA CANADA INC.

VARIANT 2
DRUG_CODE: 95105
DIN: 02463148
BRAND_NAME: OCALIVA
ACTIVE_INGREDIENTS:
- NAME=OBETICHOLIC ACID; STRENGTH=10; UNIT=MG
DOSAGE_FORMS: TABLET
ROUTES: ORAL
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: ADVANZ PHARMA CANADA INC.","{""din"":[""02463121"",""02463148""],""brand_name"":""OCALIVA"",""active_ingredients"":[{""name"":""OBETICHOLIC ACID"",""strength"":5,""unit"":""MG""},{""name"":""OBETICHOLIC ACID"",""strength"":10,""unit"":""MG""}],""dosage_forms"":[""TABLET""],""routes"":[""ORAL""],""schedule"":[""PRESCRIPTION""],""product_status"":""MARKETED"",""company"":""ADVANZ PHARMA CANADA INC.""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[8510,8511],""drug.txt"":[8510,8511],""form.txt"":[8671,8672],""ingred.txt"":[12108,12109],""route.txt"":[10039,10040],""schedule.txt"":[8720,8721],""status.txt"":[37879,37892]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""95104"",""95105""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_ee09806944db5817_fr,0.2.0,2026-07-02,hc_dpd_ee09806944db5817,"[""95104"",""95105""]","[""02463121"",""02463148""]",OCALIVA,fr,census,multi_variant,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 95104
DIN: 02463121
NOM_COMMERCIAL: OCALIVA
INGRÉDIENTS_ACTIFS:
- NOM=Acide obéticholique; CONCENTRATION=5; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: ADVANZ PHARMA CANADA INC.

VARIANTE 2
DRUG_CODE: 95105
DIN: 02463148
NOM_COMMERCIAL: OCALIVA
INGRÉDIENTS_ACTIFS:
- NOM=Acide obéticholique; CONCENTRATION=10; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Comprimé
VOIES_ADMINISTRATION: Orale
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: ADVANZ PHARMA CANADA INC.","{""din"":[""02463121"",""02463148""],""brand_name"":""OCALIVA"",""active_ingredients"":[{""name"":""Acide obéticholique"",""strength"":5,""unit"":""MG""},{""name"":""Acide obéticholique"",""strength"":10,""unit"":""MG""}],""dosage_forms"":[""Comprimé""],""routes"":[""Orale""],""schedule"":[""Médicaments sur ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""ADVANZ PHARMA CANADA INC.""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[8510,8511],""drug.txt"":[8510,8511],""form.txt"":[8671,8672],""ingred.txt"":[12108,12109],""route.txt"":[10039,10040],""schedule.txt"":[8720,8721],""status.txt"":[37879,37892]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""95104"",""95105""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_ee76cf9c4ede0c61_en,0.2.0,2026-07-02,hc_dpd_ee76cf9c4ede0c61,"[""5790""]","[""00593257""]",SANDIMMUNE I.V.,en,census,single_ingredient,"Extract drug-product facts from the Health Canada Drug Product Database source record below. Return only one JSON object with exactly the keys din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status, and company. din, dosage_forms, routes, and schedule must be lists. active_ingredients must be a list of objects with name, strength, and unit keys. Combine distinct facts from every variant and do not infer values.

DPD SOURCE RECORD (ENGLISH)

VARIANT 1
DRUG_CODE: 5790
DIN: 00593257
BRAND_NAME: SANDIMMUNE I.V.
ACTIVE_INGREDIENTS:
- NAME=CYCLOSPORINE; STRENGTH=50; UNIT=MG
DOSAGE_FORMS: SOLUTION
ROUTES: INTRAVENOUS
SCHEDULES: PRESCRIPTION
PRODUCT_STATUS: MARKETED
COMPANY: NOVARTIS PHARMACEUTICALS CANADA INC","{""din"":[""00593257""],""brand_name"":""SANDIMMUNE I.V."",""active_ingredients"":[{""name"":""CYCLOSPORINE"",""strength"":50,""unit"":""MG""}],""dosage_forms"":[""SOLUTION""],""routes"":[""INTRAVENOUS""],""schedule"":[""PRESCRIPTION""],""product_status"":""MARKETED"",""company"":""NOVARTIS PHARMACEUTICALS CANADA INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[490],""drug.txt"":[490],""form.txt"":[491],""ingred.txt"":[706],""route.txt"":[595],""schedule.txt"":[490],""status.txt"":[2552]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""5790""],""language"":""en"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
hc_dpd_ee76cf9c4ede0c61_fr,0.2.0,2026-07-02,hc_dpd_ee76cf9c4ede0c61,"[""5790""]","[""00593257""]",SANDIMMUNE I.V.,fr,census,single_ingredient,"Extrayez les faits de produit pharmaceutique du dossier source de la Base de données sur les produits pharmaceutiques de Santé Canada ci-dessous. Retournez uniquement un objet JSON avec exactement les clés din, brand_name, active_ingredients, dosage_forms, routes, schedule, product_status et company. din, dosage_forms, routes et schedule doivent être des listes. active_ingredients doit être une liste d'objets ayant les clés name, strength et unit. Regroupez les faits distincts de toutes les variantes, sans rien déduire.

DOSSIER SOURCE DPD (FRANÇAIS)

VARIANTE 1
DRUG_CODE: 5790
DIN: 00593257
NOM_COMMERCIAL: SANDIMMUNE I.V.
INGRÉDIENTS_ACTIFS:
- NOM=Cyclosporine; CONCENTRATION=50; UNITÉ=MG
FORMES_PHARMACEUTIQUES: Solution
VOIES_ADMINISTRATION: Intraveineuse
ANNEXES: Médicaments sur ordonnance
ÉTAT_DU_PRODUIT: COMMERCIALISÉ
ENTREPRISE: NOVARTIS PHARMACEUTICALS CANADA INC","{""din"":[""00593257""],""brand_name"":""SANDIMMUNE I.V."",""active_ingredients"":[{""name"":""Cyclosporine"",""strength"":50,""unit"":""MG""}],""dosage_forms"":[""Solution""],""routes"":[""Intraveineuse""],""schedule"":[""Médicaments sur ordonnance""],""product_status"":""COMMERCIALISÉ"",""company"":""NOVARTIS PHARMACEUTICALS CANADA INC""}",json,"{""archive_file_id"":""dpd_marketed_archive"",""archive_members"":{""comp.txt"":[490],""drug.txt"":[490],""form.txt"":[491],""ingred.txt"":[706],""route.txt"":[595],""schedule.txt"":[490],""status.txt"":[2552]},""archive_sha256"":""94c8ef8639fd07eea9c134d8ede137d77574d4ae6761955f5aa582558ec38b25"",""drug_codes"":[""5790""],""language"":""fr"",""source_dataset_id"":""hc_dpd_source_snapshot"",""source_dataset_version"":""2026.7.2"",""source_manifest_sha256"":""f674732805de6a311d5882c2e7e33747a7e214beb123d9e42c944e1ad195eba0""}"
